,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21,income_high_20_19,income_high_21_20,income_low_20_19,income_low_21_20,income_high_low_19,income_high_low_20,income_high_low_21,high_low_perct_20_19,high_low_perct_21_20
931,0.512820513,20,0.487179487,19,36081028900,0.432432432,16,0.567567568,21,0.5,4,0.5,4,-0.2,-0.75,0.095238095,-0.80952381,1,-5,0,-0.295238095,0.05952381
932,0.713684211,339,0.286315789,136,36081029100,0.779545455,343,0.220454545,97,0.560150376,149,0.439849624,117,0.01179941,-0.565597668,-0.402061856,0.206185567,203,246,32,0.413861266,-0.771783235
933,0.647342995,134,0.352657005,73,36081029300,0.633587786,166,0.366412214,96,0.436363636,48,0.563636364,62,0.23880597,-0.710843373,0.239583333,-0.354166667,61,70,-14,-0.000777363,-0.356676707
934,0.347826087,24,0.652173913,45,36081029400,0.603174603,38,0.396825397,25,0.333333333,8,0.666666667,16,0.583333333,-0.789473684,-0.8,-0.36,-21,13,-8,1.383333333,-0.429473684
935,0.496732026,76,0.503267974,77,36081029700,0.459459459,85,0.540540541,100,0.593103448,86,0.406896552,59,0.118421053,0.011764706,0.23,-0.41,-1,-15,27,-0.111578947,0.421764706
936,0.563934426,172,0.436065574,133,36081029900,0.457711443,92,0.542288557,109,0.55483871,86,0.44516129,69,-0.465116279,-0.065217391,-0.220183486,-0.366972477,39,-17,17,-0.244932793,0.301755086
937,0.396781354,715,0.603218646,1087,36081030600,0.339712919,426,0.660287081,828,0.344497608,288,0.655502392,548,-0.404195804,-0.323943662,-0.312801932,-0.338164251,-372,-402,-260,-0.091393872,0.014220589
938,0.444444444,192,0.555555556,240,36081030904,0.481012658,418,0.518987342,451,0.35915493,153,0.64084507,273,1.177083333,-0.633971292,0.467849224,-0.394678492,-48,-33,-120,0.709234109,-0.2392928
939,0.495495495,55,0.504504505,56,36081031700,0.530973451,60,0.469026549,53,0.604938272,49,0.395061728,32,0.090909091,-0.183333333,-0.056603774,-0.396226415,-1,7,17,0.147512864,0.212893082
940,0.355932203,441,0.644067797,798,36081032000,0.187573271,320,0.812426729,1386,0.263366337,266,0.736633663,744,-0.274376417,-0.16875,0.424242424,-0.463203463,-357,-1066,-478,-0.698618841,0.294453463
941,0.272425249,82,0.727574751,219,36081032800,0.31627907,68,0.68372093,147,0.25974026,60,0.74025974,171,-0.170731707,-0.117647059,-0.489795918,0.163265306,-137,-79,-111,0.319064211,-0.280912365
942,0.602430048,10313,0.397569952,6806,36081033100,0.587554123,5835,0.412445877,4096,0.572053931,3267,0.427946069,2444,-0.43420925,-0.440102828,-0.661621094,-0.403320313,3507,1739,823,0.227411843,-0.036782515
943,0.423580786,97,0.576419214,132,36081033401,0.390092879,126,0.609907121,197,0.339130435,39,0.660869565,76,0.298969072,-0.69047619,0.329949239,-0.614213198,-35,-71,-37,-0.030980166,-0.076262993
944,0.594033722,1374,0.405966278,939,36081033402,0.599099099,1995,0.400900901,1335,0.485943775,121,0.514056225,128,0.451965066,-0.939348371,0.296629213,-0.90411985,435,660,-7,0.155335852,-0.035228521
945,0.559440559,160,0.440559441,126,36081033900,0.50212766,118,0.49787234,117,0.546052632,83,0.453947368,69,-0.2625,-0.296610169,-0.076923077,-0.41025641,34,1,14,-0.185576923,0.113646241
946,0.507739938,164,0.492260062,159,36081034700,0.548780488,180,0.451219512,148,0.555555556,65,0.444444444,52,0.097560976,-0.638888889,-0.074324324,-0.648648649,5,32,13,0.1718853,0.00975976
947,0.332191781,194,0.667808219,390,36081035700,0.276744186,119,0.723255814,311,0.383673469,94,0.616326531,151,-0.386597938,-0.210084034,-0.254019293,-0.514469453,-196,-192,-57,-0.132578646,0.30438542
948,0.5,4,0.5,4,36081036100,0.5,4,0.5,4,0,0,1,4,0,-1,0,0,0,0,-4,0,-1
949,0.182481752,25,0.817518248,112,36081036300,0.344827586,40,0.655172414,76,0.50617284,41,0.49382716,40,0.6,0.025,-0.473684211,-0.473684211,-87,-36,1,1.073684211,0.498684211
950,0.279620853,118,0.720379147,304,36081036500,0.376344086,105,0.623655914,174,0.366071429,82,0.633928571,142,-0.110169492,-0.219047619,-0.747126437,-0.183908046,-186,-69,-60,0.636956945,-0.035139573
951,0.457429048,274,0.542570952,325,36081037500,0.452614379,277,0.547385621,335,0.428874735,202,0.571125265,269,0.010948905,-0.270758123,0.029850746,-0.197014925,-51,-58,-67,-0.018901841,-0.073743197
952,0.509025271,141,0.490974729,136,36081038100,0.611510791,85,0.388489209,54,0.529411765,54,0.470588235,48,-0.397163121,-0.364705882,-1.518518519,-0.111111111,5,31,6,1.121355398,-0.253594771
953,0.467770761,7852,0.532229239,8934,36081038302,0.468086934,5449,0.531913066,6192,0.467897364,4030,0.532102636,4583,-0.306036679,-0.260414755,-0.442829457,-0.259851421,-1082,-743,-553,0.136792779,-0.000563334
954,0.31372549,32,0.68627451,70,36081040200,0.337349398,28,0.662650602,55,0.203389831,12,0.796610169,47,-0.125,-0.571428571,-0.272727273,-0.145454545,-38,-27,-35,0.147727273,-0.425974026
955,0.331606218,64,0.668393782,129,36081040400,0.21875,42,0.78125,150,0.307692308,24,0.692307692,54,-0.34375,-0.428571429,0.14,-0.64,-65,-108,-30,-0.48375,0.211428571
956,0.386614937,1993,0.613385063,3162,36081040500,0.293082276,716,0.706917724,1727,0.46686747,155,0.53313253,177,-0.640742599,-0.783519553,-0.830920672,-0.897510133,-1169,-1011,-22,0.190178073,0.11399058
957,0.296178344,93,0.703821656,221,36081041500,0.403846154,84,0.596153846,124,0.382513661,70,0.617486339,113,-0.096774194,-0.166666667,-0.782258065,-0.088709677,-128,-40,-43,0.685483871,-0.077956989
958,0.273873874,152,0.726126126,403,36081042600,0.282097649,156,0.717902351,397,0.245783133,102,0.754216867,313,0.026315789,-0.346153846,-0.01511335,-0.211586902,-251,-241,-211,0.04142914,-0.134566944
959,0.19047619,48,0.80952381,204,36081043200,0.201550388,52,0.798449612,206,0.275,55,0.725,145,0.083333333,0.057692308,0.009708738,-0.296116505,-156,-154,-90,0.073624595,0.353808813
960,0.259124088,142,0.740875912,406,36081043400,0.254847645,92,0.745152355,269,0.142857143,28,0.857142857,168,-0.352112676,-0.695652174,-0.50929368,-0.375464684,-264,-177,-140,0.157181004,-0.32018749
961,0.318584071,36,0.681415929,77,36081043900,0.280701754,32,0.719298246,82,0.428571429,21,0.571428571,28,-0.111111111,-0.34375,0.06097561,-0.658536585,-41,-50,-7,-0.172086721,0.314786585
962,0.243767313,88,0.756232687,273,36081044000,0.215613383,58,0.784386617,211,0.178217822,36,0.821782178,166,-0.340909091,-0.379310345,-0.293838863,-0.213270142,-185,-153,-130,-0.047070228,-0.166040203
963,0.319884726,111,0.680115274,236,36081044301,0.315403423,129,0.684596577,280,0.295302013,44,0.704697987,105,0.162162162,-0.658914729,0.157142857,-0.625,-125,-151,-61,0.005019305,-0.033914729
964,0.534318902,506,0.465681098,441,36081044302,0.516347238,458,0.483652762,429,0.448186528,173,0.551813472,213,-0.09486166,-0.622270742,-0.027972028,-0.503496503,65,29,-40,-0.066889632,-0.118774239
965,0.382187148,339,0.617812852,548,36081044601,0.367697595,214,0.632302405,368,0.400651466,123,0.599348534,184,-0.368731563,-0.425233645,-0.489130435,-0.5,-209,-154,-61,0.120398871,0.074766355
966,0.282828283,84,0.717171717,213,36081045600,0.293333333,88,0.706666667,212,0.255319149,36,0.744680851,105,0.047619048,-0.590909091,-0.004716981,-0.504716981,-129,-124,-69,0.052336029,-0.08619211
967,0.5,12,0.5,12,36081046000,0.647058824,22,0.352941176,12,0.789473684,15,0.210526316,4,0.833333333,-0.318181818,0,-0.666666667,0,10,11,0.833333333,0.348484848
968,0.386904762,130,0.613095238,206,36081046200,0.427586207,124,0.572413793,166,0.337579618,53,0.662420382,104,-0.046153846,-0.572580645,-0.240963855,-0.373493976,-76,-42,-51,0.194810009,-0.199086669
969,0.279898219,110,0.720101781,283,36081046600,0.240601504,96,0.759398496,303,0.288256228,81,0.711743772,200,-0.127272727,-0.15625,0.066006601,-0.339933993,-173,-207,-119,-0.193279328,0.183683993
970,0.425493716,474,0.574506284,640,36081047500,0.414251208,343,0.585748792,485,0.377019749,210,0.622980251,347,-0.276371308,-0.387755102,-0.319587629,-0.284536082,-166,-142,-137,0.043216321,-0.10321902
971,0.210526316,20,0.789473684,75,36081047900,0.3625,29,0.6375,51,0.578947368,33,0.421052632,24,0.45,0.137931034,-0.470588235,-0.529411765,-55,-22,9,0.920588235,0.667342799
972,0.629139073,190,0.370860927,112,36081048100,0.565891473,73,0.434108527,56,0.544747082,140,0.455252918,117,-0.615789474,0.917808219,-1,1.089285714,78,17,23,0.384210526,-0.171477495
973,0.357466063,79,0.642533937,142,36081048200,0.411255411,95,0.588744589,136,0.14,14,0.86,86,0.202531646,-0.852631579,-0.044117647,-0.367647059,-63,-41,-72,0.246649293,-0.48498452
974,0.493957704,327,0.506042296,335,36081048300,0.391696751,217,0.608303249,337,0.449315068,164,0.550684932,201,-0.336391437,-0.244239631,0.005934718,-0.403560831,-8,-120,-37,-0.342326155,0.1593212
975,0.357429719,89,0.642570281,160,36081049302,0.30952381,52,0.69047619,116,0.219178082,32,0.780821918,114,-0.415730337,-0.384615385,-0.379310345,-0.017241379,-71,-64,-82,-0.036419992,-0.367374005
976,0.466176471,317,0.533823529,363,36081049900,0.509769094,287,0.490230906,276,0.432653061,212,0.567346939,278,-0.094637224,-0.261324042,-0.315217391,0.007246377,-46,11,-66,0.220580167,-0.268570419
977,0.23255814,20,0.76744186,66,36081050400,0.19047619,12,0.80952381,51,0.228571429,8,0.771428571,27,-0.4,-0.333333333,-0.294117647,-0.470588235,-46,-39,-19,-0.105882353,0.137254902
978,0.145695364,44,0.854304636,258,36081050800,0.142857143,32,0.857142857,192,0.125,8,0.875,56,-0.272727273,-0.75,-0.34375,-0.708333333,-214,-160,-48,0.071022727,-0.041666667
979,0.308252427,127,0.691747573,285,36081051100,0.361111111,156,0.638888889,276,0.348901099,127,0.651098901,237,0.228346457,-0.185897436,-0.032608696,-0.141304348,-158,-120,-110,0.260955152,-0.044593088
980,0.223776224,64,0.776223776,222,36081051200,0.221854305,67,0.778145695,235,0.134453782,16,0.865546218,103,0.046875,-0.76119403,0.055319149,-0.561702128,-158,-168,-87,-0.008444149,-0.199491902
981,0.379537954,115,0.620462046,188,36081051300,0.470852018,105,0.529147982,118,0.416666667,40,0.583333333,56,-0.086956522,-0.619047619,-0.593220339,-0.525423729,-73,-13,-16,0.506263817,-0.09362389
982,0.311418685,90,0.688581315,199,36081051700,0.256857855,206,0.743142145,596,0.242105263,161,0.757894737,504,1.288888889,-0.218446602,0.666107383,-0.154362416,-109,-390,-343,0.622781506,-0.064084186
983,0.31147541,57,0.68852459,126,36081052100,0.295857988,50,0.704142012,119,0.279503106,45,0.720496894,116,-0.122807018,-0.1,-0.058823529,-0.025210084,-69,-69,-71,-0.063983488,-0.074789916
984,0.192771084,32,0.807228916,134,36081052200,0.057971014,8,0.942028986,130,0.363636364,24,0.636363636,42,-0.75,2,-0.030769231,-0.676923077,-102,-122,-18,-0.719230769,2.676923077
985,0.308370044,70,0.691629956,157,36081053401,0.285067873,63,0.714932127,158,0.137931034,8,0.862068966,50,-0.1,-0.873015873,0.006329114,-0.683544304,-87,-95,-42,-0.106329114,-0.189471569
986,0.6,12,0.4,8,36081053500,0.285714286,12,0.714285714,30,0.833333333,20,0.166666667,4,0,0.666666667,0.733333333,-0.866666667,4,-18,16,-0.733333333,1.533333333
987,0.141426783,113,0.858573217,686,36081053800,0.092485549,16,0.907514451,157,0.228571429,8,0.771428571,27,-0.85840708,-0.5,-3.369426752,-0.828025478,-573,-141,-19,2.511019672,0.328025478
988,0.331730769,138,0.668269231,278,36081053900,0.465201465,127,0.534798535,146,0.361702128,51,0.638297872,90,-0.079710145,-0.598425197,-0.904109589,-0.383561644,-140,-19,-39,0.824399444,-0.214863553
989,0.173913043,48,0.826086957,228,36081054200,0.222222222,94,0.777777778,329,0.289308176,46,0.710691824,113,0.958333333,-0.510638298,0.306990881,-0.656534954,-180,-235,-67,0.651342452,0.145896657
990,0.512690355,101,0.487309645,96,36081054900,0.442424242,146,0.557575758,184,0.422222222,76,0.577777778,104,0.445544554,-0.479452055,0.47826087,-0.434782609,5,-38,-28,-0.032716315,-0.044669446
991,0.412698413,130,0.587301587,185,36081055300,0.448453608,87,0.551546392,107,0.297520661,36,0.702479339,85,-0.330769231,-0.586206897,-0.728971963,-0.205607477,-55,-20,-49,0.398202732,-0.38059942
992,0.666666667,8,0.333333333,4,36081055500,0,0,1,8,0.4,16,0.6,24,-1,inf,0.5,2,4,-8,-8,-1.5,inf
993,0.462121212,61,0.537878788,71,36081055700,0.313131313,31,0.686868687,68,0.417177914,68,0.582822086,95,-0.491803279,1.193548387,-0.044117647,0.397058824,-10,-37,-27,-0.447685632,0.796489564
994,0.179104478,12,0.820895522,55,36081056100,0.363636364,16,0.636363636,28,0.222222222,8,0.777777778,28,0.333333333,-0.5,-0.964285714,0,-43,-12,-20,1.297619048,-0.5
995,0.228013029,70,0.771986971,237,36081056800,0.252427184,52,0.747572816,154,0.107142857,12,0.892857143,100,-0.257142857,-0.769230769,-0.538961039,-0.350649351,-167,-102,-88,0.281818182,-0.418581419
996,0.334661355,84,0.665338645,167,36081057700,0.329268293,81,0.670731707,165,0.284263959,56,0.715736041,141,-0.035714286,-0.308641975,-0.012121212,-0.145454545,-83,-84,-85,-0.023593074,-0.16318743
997,0.194444444,28,0.805555556,116,36081058000,0.215017065,63,0.784982935,230,0.266666667,12,0.733333333,33,1.25,-0.80952381,0.495652174,-0.856521739,-88,-167,-21,0.754347826,0.04699793
998,0.101426307,128,0.898573693,1134,36081058200,0.131851086,255,0.868148914,1679,0.13222331,135,0.86777669,886,0.9921875,-0.470588235,0.324597975,-0.472304943,-1006,-1424,-751,0.667589525,0.001716708
999,0.37804878,62,0.62195122,102,36081058700,0.364705882,62,0.635294118,108,0.534653465,54,0.465346535,47,0,-0.129032258,0.055555556,-0.564814815,-40,-46,7,-0.055555556,0.435782557
1000,0.547752809,195,0.452247191,161,36081058900,0.513126492,215,0.486873508,204,0.604081633,148,0.395918367,97,0.102564103,-0.311627907,0.210784314,-0.524509804,34,11,51,-0.108220211,0.212881897
1001,0.133333333,16,0.866666667,104,36081059800,0.168421053,16,0.831578947,79,0.209677419,13,0.790322581,49,0,-0.1875,-0.316455696,-0.379746835,-88,-63,-36,0.316455696,0.192246835
1002,0.251428571,44,0.748571429,131,36081059900,0.258064516,32,0.741935484,92,0.242424242,24,0.757575758,75,-0.272727273,-0.25,-0.423913043,-0.184782609,-87,-60,-51,0.151185771,-0.065217391
1003,0.16,20,0.84,105,36081061000,0.327044025,52,0.672955975,107,0.318584071,36,0.681415929,77,1.6,-0.307692308,0.018691589,-0.280373832,-85,-55,-41,1.581308411,-0.027318476
1004,0.27672956,88,0.72327044,230,36081061301,0.319672131,78,0.680327869,166,0.334745763,79,0.665254237,157,-0.113636364,0.012820513,-0.385542169,-0.054216867,-142,-88,-78,0.271905805,0.06703738
1005,0.307567128,378,0.692432872,851,36081061400,0.28490991,253,0.71509009,635,0.31610338,159,0.68389662,344,-0.330687831,-0.371541502,-0.34015748,-0.458267717,-473,-382,-185,0.00946965,0.086726215
1006,0.123287671,18,0.876712329,128,36081062500,0.213017751,36,0.786982249,133,0.248175182,34,0.751824818,103,1,-0.055555556,0.037593985,-0.22556391,-110,-97,-69,0.962406015,0.170008354
1007,0.154782609,89,0.845217391,486,36081062900,0.099533437,128,0.900466563,1158,0.174863388,64,0.825136612,302,0.438202247,-0.5,0.580310881,-0.739205527,-397,-1030,-238,-0.142108634,0.239205527
1008,0.313868613,86,0.686131387,188,36081063301,0.218181818,48,0.781818182,172,0.267857143,45,0.732142857,123,-0.441860465,-0.0625,-0.093023256,-0.284883721,-102,-124,-78,-0.348837209,0.222383721
1009,0.333333333,4,0.666666667,8,36081063700,0.27027027,20,0.72972973,54,0.296296296,24,0.703703704,57,4,0.2,0.851851852,0.055555556,-4,-34,-33,3.148148148,0.144444444
1010,0.293628809,106,0.706371191,255,36081063800,0.209486166,53,0.790513834,200,0.165441176,45,0.834558824,227,-0.5,-0.150943396,-0.275,0.135,-149,-147,-182,-0.225,-0.285943396
1011,0.304910823,1248,0.695089177,2845,36081064102,0.322066084,848,0.677933916,1785,0.333760684,781,0.666239316,1559,-0.320512821,-0.079009434,-0.593837535,-0.126610644,-1597,-937,-778,0.273324715,0.04760121
1012,0.134883721,29,0.865116279,186,36081064600,0.179775281,16,0.820224719,73,0.3,24,0.7,56,-0.448275862,0.5,-1.547945205,-0.232876712,-157,-57,-32,1.099669343,0.732876712
1013,0.393724696,389,0.606275304,599,36081065400,0.295287958,564,0.704712042,1346,0.287009063,285,0.712990937,708,0.449871465,-0.494680851,0.554977712,-0.473997028,-210,-782,-423,-0.105106246,-0.020683823
1014,0.222857143,78,0.777142857,272,36081065900,0.163333333,49,0.836666667,251,0.146118721,32,0.853881279,187,-0.371794872,-0.346938776,-0.083665339,-0.25498008,-194,-202,-155,-0.288129533,-0.091958696
1015,0.275127768,323,0.724872232,851,36081066300,0.198675497,390,0.801324503,1573,0.274176408,516,0.725823592,1366,0.207430341,0.323076923,0.45899555,-0.131595677,-528,-1183,-850,-0.251565209,0.4546726
1016,0.534521158,480,0.465478842,418,36081066400,0.549132948,380,0.450867052,312,0.466887417,282,0.533112583,322,-0.208333333,-0.257894737,-0.33974359,0.032051282,62,68,-40,0.131410256,-0.289946019
1017,0.331288344,54,0.668711656,109,36081068000,0.356164384,52,0.643835616,94,0.376623377,29,0.623376623,48,-0.037037037,-0.442307692,-0.159574468,-0.489361702,-55,-42,-19,0.122537431,0.04705401
1018,0.492184725,2771,0.507815275,2859,36081068300,0.609599395,3226,0.390400605,2066,0.616158712,2143,0.383841288,1335,0.16420065,-0.335709857,-0.383833495,-0.353823814,-88,1160,808,0.548034144,0.018113957
1019,0.548837209,118,0.451162791,97,36081069300,0.6492891,137,0.3507109,74,0.61038961,94,0.38961039,60,0.161016949,-0.313868613,-0.310810811,-0.189189189,21,63,34,0.47182776,-0.124679424
1020,0.354330709,45,0.645669291,82,36081070900,0.519083969,68,0.480916031,63,0.416666667,35,0.583333333,49,0.511111111,-0.485294118,-0.301587302,-0.222222222,-37,5,-14,0.812698413,-0.263071895
1021,0.681226766,733,0.318773234,343,36081071100,0.74386921,273,0.25613079,94,0.689320388,142,0.310679612,64,-0.627557981,-0.47985348,-2.64893617,-0.319148936,390,179,78,2.021378189,-0.160704544
1022,0.644351464,154,0.355648536,85,36081071305,0.580645161,144,0.419354839,104,0.730538922,122,0.269461078,45,-0.064935065,-0.152777778,0.182692308,-0.567307692,69,40,77,-0.247627373,0.414529915
1023,0.530400395,2146,0.469599605,1900,36081071600,0.473230769,769,0.526769231,856,0.477919529,487,0.522080471,532,-0.6416589,-0.366710013,-1.219626168,-0.378504673,246,-87,-45,0.577967268,0.01179466
1024,0.708333333,102,0.291666667,42,36081071701,0.636363636,84,0.363636364,48,0.666666667,90,0.333333333,45,-0.176470588,0.071428571,0.125,-0.0625,60,36,45,-0.301470588,0.133928571
1025,0.542372881,192,0.457627119,162,36081071900,0.601503759,160,0.398496241,106,0.55952381,94,0.44047619,74,-0.166666667,-0.4125,-0.528301887,-0.301886792,30,54,20,0.36163522,-0.110613208
1026,0.693363844,606,0.306636156,268,36081072100,0.714848883,544,0.285151117,217,0.691489362,325,0.308510638,145,-0.102310231,-0.402573529,-0.235023041,-0.331797235,338,327,180,0.13271281,-0.070776294
1027,0.733333333,132,0.266666667,48,36081074300,0.700483092,145,0.299516908,62,0.531578947,101,0.468421053,89,0.098484848,-0.303448276,0.225806452,0.435483871,84,83,12,-0.127321603,-0.738932147
1028,0.52371134,254,0.47628866,231,36081074500,0.610169492,252,0.389830508,161,0.494773519,142,0.505226481,145,-0.007874016,-0.436507937,-0.434782609,-0.099378882,23,91,-3,0.426908593,-0.337129055
1029,0.536723164,95,0.463276836,82,36081074700,0.660287081,138,0.339712919,71,0.62,62,0.38,38,0.452631579,-0.550724638,-0.154929577,-0.464788732,13,67,24,0.607561156,-0.085935905
1030,0.556521739,192,0.443478261,153,36081075702,0.575645756,156,0.424354244,115,0.72815534,75,0.27184466,28,-0.1875,-0.519230769,-0.330434783,-0.756521739,39,41,47,0.142934783,0.23729097
1031,0.572815534,59,0.427184466,44,36081076901,0.426966292,38,0.573033708,51,0.646153846,42,0.353846154,23,-0.355932203,0.105263158,0.137254902,-0.549019608,15,-13,19,-0.493187105,0.654282766
1032,0.273972603,20,0.726027397,53,36081077300,0.523809524,22,0.476190476,20,0.235294118,4,0.764705882,13,0.1,-0.818181818,-1.65,-0.35,-33,2,-9,1.75,-0.468181818
1033,0.117647059,4,0.882352941,30,36081077500,1,4,0,0,0,0,1,4,0,-1,#NAME?,inf,-26,4,-4,inf,#NAME?
1034,0.454545455,80,0.545454545,96,36081077902,0.502564103,98,0.497435897,97,0.514792899,87,0.485207101,82,0.225,-0.112244898,0.010309278,-0.154639175,-16,1,5,0.214690722,0.042394277
1035,0.368131868,67,0.631868132,115,36081077903,0.318181818,49,0.681818182,105,0.507462687,68,0.492537313,66,-0.268656716,0.387755102,-0.095238095,-0.371428571,-48,-56,2,-0.173418621,0.759183673
1036,0.583333333,21,0.416666667,15,36081077904,1,13,0,0,1,20,0,0,-0.380952381,0.538461538,#NAME?,,6,13,20,inf,
1037,0.429378531,76,0.570621469,101,36081077906,0.285714286,40,0.714285714,100,0.273972603,20,0.726027397,53,-0.473684211,-0.5,-0.01,-0.47,-25,-60,-33,-0.463684211,-0.03
1038,0.356435644,36,0.643564356,65,36081079200,0.180327869,11,0.819672131,50,0.3,12,0.7,28,-0.694444444,0.090909091,-0.3,-0.44,-29,-39,-16,-0.394444444,0.530909091
1039,0.485714286,714,0.514285714,756,36081079702,0.470727848,595,0.529272152,669,0.429009193,420,0.570990807,559,-0.166666667,-0.294117647,-0.130044843,-0.164424514,-42,-74,-139,-0.036621824,-0.129693133
1040,0.448529412,61,0.551470588,75,36081080302,0.326530612,32,0.673469388,66,0.382352941,26,0.617647059,42,-0.475409836,-0.1875,-0.136363636,-0.363636364,-14,-34,-16,-0.3390462,0.176136364
1041,0.493449782,113,0.506550218,116,36081080900,0.538461538,84,0.461538462,72,0.578947368,44,0.421052632,32,-0.256637168,-0.476190476,-0.611111111,-0.555555556,-3,12,12,0.354473943,0.079365079
1042,0.27582846,283,0.72417154,743,36081081800,0.244230769,127,0.755769231,393,0.310891089,157,0.689108911,348,-0.551236749,0.236220472,-0.890585242,-0.114503817,-460,-266,-191,0.339348493,0.350724289
1043,0.285046729,61,0.714953271,153,36081084601,0.318584071,36,0.681415929,77,0.357142857,20,0.642857143,36,-0.409836066,-0.444444444,-0.987012987,-0.532467532,-92,-41,-16,0.577176921,0.088023088
1044,0.471403813,272,0.528596187,305,36081084602,0.44924812,239,0.55075188,293,0.406844106,107,0.593155894,156,-0.121323529,-0.552301255,-0.040955631,-0.467576792,-33,-54,-49,-0.080367898,-0.084724463
1045,0.585635359,318,0.414364641,225,36081085500,0.587719298,201,0.412280702,141,0.537634409,150,0.462365591,129,-0.367924528,-0.253731343,-0.595744681,-0.085106383,93,60,21,0.227820153,-0.16862496
1046,0.413793103,48,0.586206897,68,36081086400,0.066666667,8,0.933333333,112,0.133333333,10,0.866666667,65,-0.833333333,0.25,0.392857143,-0.419642857,-20,-104,-55,-1.226190476,0.669642857
1047,0.57925072,402,0.42074928,292,36081086900,0.467592593,101,0.532407407,115,0.294117647,40,0.705882353,96,-0.748756219,-0.603960396,-1.539130435,-0.165217391,110,-14,-56,0.790374216,-0.438743005
1048,0.511278195,68,0.488721805,65,36081087100,0.493333333,37,0.506666667,38,0.461538462,24,0.538461538,28,-0.455882353,-0.351351351,-0.710526316,-0.263157895,3,-1,-4,0.254643963,-0.088193457
1049,0.615869018,489,0.384130982,305,36081088400,0.656033287,473,0.343966713,248,0.589403974,534,0.410596026,372,-0.032719836,0.128964059,-0.22983871,0.5,184,225,162,0.197118873,-0.371035941
1050,0.631504923,449,0.368495077,262,36081088901,0.602434077,297,0.397565923,196,0.674033149,244,0.325966851,118,-0.338530067,-0.178451178,-0.336734694,-0.397959184,187,101,126,-0.001795373,0.219508005
1051,0.783149171,567,0.216850829,157,36081089200,0.73183391,423,0.26816609,155,0.783783784,174,0.216216216,48,-0.253968254,-0.588652482,-0.012903226,-0.690322581,410,268,126,-0.241065028,0.101670098
1052,0.379310345,110,0.620689655,180,36081090700,0.431438127,129,0.568561873,170,0.465608466,88,0.534391534,101,0.172727273,-0.317829457,-0.058823529,-0.405882353,-70,-41,-13,0.231550802,0.088052896
1053,0.406593407,74,0.593406593,108,36081092200,0.492227979,95,0.507772021,98,0.282758621,41,0.717241379,104,0.283783784,-0.568421053,-0.102040816,0.06122449,-34,-3,-63,0.3858246,-0.629645542
1054,0.533333333,88,0.466666667,77,36081092500,0.296969697,49,0.703030303,116,0.571428571,60,0.428571429,45,-0.443181818,0.224489796,0.336206897,-0.612068966,11,-67,15,-0.779388715,0.836558761
1055,0.599469496,452,0.400530504,302,36081092800,0.710509349,1102,0.289490651,449,0.444625407,273,0.555374593,341,1.438053097,-0.752268603,0.327394209,-0.240534521,150,653,-68,1.110658888,-0.511734081
1056,0.724637681,400,0.275362319,152,36081092900,0.602420052,697,0.397579948,460,0.593698176,716,0.406301824,490,0.7425,0.027259684,0.669565217,0.065217391,248,237,226,0.072934783,-0.037957707
1057,0.666666667,106,0.333333333,53,36081093401,0.601626016,74,0.398373984,49,0.630952381,53,0.369047619,31,-0.301886792,-0.283783784,-0.081632653,-0.367346939,53,25,22,-0.220254139,0.083563155
1058,0.495256167,261,0.504743833,266,36081093800,0.572815534,236,0.427184466,176,0.549848943,182,0.450151057,149,-0.095785441,-0.228813559,-0.511363636,-0.153409091,-5,60,33,0.415578196,-0.075404468
1059,0.3125,20,0.6875,44,36081093900,0.472727273,26,0.527272727,29,0.423728814,25,0.576271186,34,0.3,-0.038461538,-0.517241379,0.172413793,-24,-3,-9,0.817241379,-0.210875332
1060,0.46961326,85,0.53038674,96,36081094201,0.571428571,20,0.428571429,15,0.333333333,4,0.666666667,8,-0.764705882,-0.8,-5.4,-0.466666667,-11,5,-4,4.635294118,-0.333333333
1061,0.670528267,1447,0.329471733,711,36081094202,0.638206388,1039,0.361793612,589,0.642335766,616,0.357664234,343,-0.281962681,-0.407122233,-0.20713073,-0.417657046,736,450,273,-0.074831951,0.010534813
1062,0.63086233,417,0.36913767,244,36081094203,0.678571429,418,0.321428571,198,0.674612634,566,0.325387366,273,0.002398082,0.354066986,-0.232323232,0.378787879,173,220,293,0.234721314,-0.024720893
1063,0.546987952,227,0.453012048,188,36081094500,0.374689826,151,0.625310174,252,0.456445993,131,0.543554007,156,-0.334801762,-0.132450331,0.253968254,-0.380952381,39,-101,-25,-0.588770016,0.24850205
1064,0.476190476,40,0.523809524,44,36081094700,0.578947368,33,0.421052632,24,0.537313433,36,0.462686567,31,-0.175,0.090909091,-0.833333333,0.291666667,-4,9,5,0.658333333,-0.200757576
1065,0.696969697,46,0.303030303,20,36081095400,0.745454545,41,0.254545455,14,0.813333333,61,0.186666667,14,-0.108695652,0.487804878,-0.428571429,0,26,27,47,0.319875776,0.487804878
1066,0.615384615,336,0.384615385,210,36081096400,0.556989247,259,0.443010753,206,0.550239234,230,0.449760766,188,-0.229166667,-0.111969112,-0.019417476,-0.087378641,126,53,42,-0.209749191,-0.024590471
